sample_id,task_id,ground_truth,base_nll,single0_nll,single1_nll,pair_l2_nll,pair_direct_sum_nll,rank16_nll,base_prediction,single0_prediction,single1_prediction,pair_l2_prediction,pair_direct_sum_prediction,rank16_prediction,base_correct,single0_correct,single1_correct,pair_l2_correct,pair_direct_sum_correct,rank16_correct,best_single_selection,best_single_nll,best_single_correct,pair_best_selection,pair_best_nll,pair_best_correct,synergy,pair_minus_rank16_nll,pair_exclusive_nll,oracle_a_selection,oracle_a_nll,oracle_a_correct,oracle_b_selection,oracle_b_nll,oracle_b_correct
UCIT/ImageNet-R:59,UCIT/ImageNet-R,King penguin,1.2527310848236084,0.0008133476367220283,1.3990710973739624,0.0012335199862718582,0.0002576809492893517,0.000253489677561447,Penguin,King penguin,Penguin,King penguin,King penguin,King penguin,False,True,False,True,True,True,single0,0.0008133476367220283,True,pair_direct_sum,0.0002576809492893517,True,0.0005556666874326766,4.191271727904677e-06,False,pair_direct_sum,0.0002576809492893517,True,rank16,0.000253489677561447,True
UCIT/ImageNet-R:60,UCIT/ImageNet-R,Skunk,3.1420249938964844,0.13540181517601013,3.4596736431121826,0.1771852970123291,0.09098614007234573,0.15216867625713348,Graffiti,Skunk,Graffiti,Skunk,Skunk,Skunk,False,True,False,True,True,True,single0,0.13540181517601013,True,pair_direct_sum,0.09098614007234573,True,0.0444156751036644,-0.06118253618478775,True,pair_direct_sum,0.09098614007234573,True,pair_direct_sum,0.09098614007234573,True
UCIT/ImageNet-R:61,UCIT/ImageNet-R,Snail,1.0485035181045532,0.006388295907527208,0.994013249874115,0.0029564527794718742,0.0023769077379256487,0.007070233579725027,Paper,Snail,Paper,Snail,Snail,Snail,False,True,False,True,True,True,single0,0.006388295907527208,True,pair_direct_sum,0.0023769077379256487,True,0.00401138816960156,-0.004693325841799378,True,pair_direct_sum,0.0023769077379256487,True,pair_direct_sum,0.0023769077379256487,True
UCIT/ImageNet-R:62,UCIT/ImageNet-R,Jeep,0.2698385715484619,0.0021378800738602877,0.4269617795944214,0.0020490994211286306,0.0015273848548531532,0.002228263532742858,Jeep,Jeep,Truck,Jeep,Jeep,Jeep,True,True,False,True,True,True,single0,0.0021378800738602877,True,pair_direct_sum,0.0015273848548531532,True,0.0006104952190071344,-0.0007008786778897047,True,pair_direct_sum,0.0015273848548531532,True,pair_direct_sum,0.0015273848548531532,True
UCIT/ImageNet-R:63,UCIT/ImageNet-R,Centipede,1.6399840116500854,0.002029701368883252,1.8244976997375488,0.006687288172543049,0.001205911161378026,0.00026589183835312724,Drawing,Centipede,Crab,Centipede,Centipede,Centipede,False,True,False,True,True,True,single0,0.002029701368883252,True,pair_direct_sum,0.001205911161378026,True,0.0008237902075052261,0.0009400193230248988,False,pair_direct_sum,0.001205911161378026,True,rank16,0.00026589183835312724,True
UCIT/ImageNet-R:64,UCIT/ImageNet-R,Burrito,0.7079005837440491,0.0005862583057023585,0.5617659091949463,0.0005647232756018639,0.00010044313239632174,0.003184758359566331,Taco,Burrito,Taco,Burrito,Burrito,Burrito,False,True,False,True,True,True,single0,0.0005862583057023585,True,pair_direct_sum,0.00010044313239632174,True,0.00048581517330603674,-0.003084315227170009,True,pair_direct_sum,0.00010044313239632174,True,pair_direct_sum,0.00010044313239632174,True
UCIT/ImageNet-R:65,UCIT/ImageNet-R,Tractor,0.05618786811828613,0.0006994747673161328,0.02111046202480793,0.00035989450407214463,0.00016840813623275608,0.0004471919673960656,Tractor,Tractor,Tractor,Tractor,Tractor,Tractor,True,True,True,True,True,True,single0,0.0006994747673161328,True,pair_direct_sum,0.00016840813623275608,True,0.0005310666310833767,-0.0002787838311633095,True,pair_direct_sum,0.00016840813623275608,True,pair_direct_sum,0.00016840813623275608,True
UCIT/ImageNet-R:66,UCIT/ImageNet-R,Scuba diver,1.2927201986312866,0.010195846669375896,1.1039893627166748,0.016960814595222473,0.005791948176920414,0.0175981055945158,Suitcase,Scuba diver,Sketch,Scuba diver,Scuba diver,Scuba diver,False,True,False,True,True,True,single0,0.010195846669375896,True,pair_direct_sum,0.005791948176920414,True,0.0044038984924554825,-0.011806157417595387,True,pair_direct_sum,0.005791948176920414,True,pair_direct_sum,0.005791948176920414,True
UCIT/ImageNet-R:67,UCIT/ImageNet-R,Killer whale,1.970789909362793,0.0017928800079971552,2.077430486679077,0.0013051859568804502,0.0008165888721123338,0.00191695021931082,Tattoo,Killer whale,Tattoo,Killer whale,Killer whale,Killer whale,False,True,False,True,True,True,single0,0.0017928800079971552,True,pair_direct_sum,0.0008165888721123338,True,0.0009762911358848214,-0.0011003613471984863,True,pair_direct_sum,0.0008165888721123338,True,pair_direct_sum,0.0008165888721123338,True
UCIT/ImageNet-R:68,UCIT/ImageNet-R,Pembroke,4.2489705085754395,0.011937806382775307,4.5206685066223145,0.07025675475597382,0.003882977645844221,0.008232258260250092,Stuffed dog,Pembroke,Stuffed dog,Pembroke,Pembroke,Pembroke,False,True,False,True,True,True,single0,0.011937806382775307,True,pair_direct_sum,0.003882977645844221,True,0.008054828736931086,-0.0043492806144058704,True,pair_direct_sum,0.003882977645844221,True,pair_direct_sum,0.003882977645844221,True
UCIT/ImageNet-R:69,UCIT/ImageNet-R,Koala,0.46553468704223633,0.0004640296974685043,0.3622227609157562,0.00040031663957051933,0.0002037910307990387,0.00032227463088929653,Kangaroo,Koala,Kangaroo,Koala,Koala,Koala,False,True,False,True,True,True,single0,0.0004640296974685043,True,pair_direct_sum,0.0002037910307990387,True,0.0002602386666694656,-0.00011848360009025782,True,pair_direct_sum,0.0002037910307990387,True,pair_direct_sum,0.0002037910307990387,True
UCIT/ImageNet-R:70,UCIT/ImageNet-R,Scorpion,0.10670990496873856,0.001242700731381774,0.06072613596916199,0.00059482705546543,0.0006429663044400513,0.0001242555008502677,Scorpion,Scorpion,Scorpion,Scorpion,Scorpion,Scorpion,True,True,True,True,True,True,single0,0.001242700731381774,True,pair_l2,0.00059482705546543,True,0.0006478736759163439,0.0004705715546151623,False,pair_l2,0.00059482705546543,True,rank16,0.0001242555008502677,True
UCIT/ImageNet-R:71,UCIT/ImageNet-R,Cheeseburger,1.2790849208831787,0.00029336122679524124,1.3497588634490967,0.00036155609996058047,9.1820205852855e-05,0.000211636652238667,Hamburger,Cheeseburger,Burger,Cheeseburger,Cheeseburger,Cheeseburger,False,True,False,True,True,True,single0,0.00029336122679524124,True,pair_direct_sum,9.1820205852855e-05,True,0.00020154102094238624,-0.00011981644638581201,True,pair_direct_sum,9.1820205852855e-05,True,pair_direct_sum,9.1820205852855e-05,True
UCIT/ImageNet-R:72,UCIT/ImageNet-R,Koala,0.2795596420764923,0.000352218426996842,0.26563790440559387,0.0003781250852625817,0.00017881074745673686,0.00023655312543269247,Koala,Koala,Koala,Koala,Koala,Koala,True,True,True,True,True,True,single0,0.000352218426996842,True,pair_direct_sum,0.00017881074745673686,True,0.00017340767954010516,-5.7742377975955606e-05,True,pair_direct_sum,0.00017881074745673686,True,pair_direct_sum,0.00017881074745673686,True
UCIT/ImageNet-R:73,UCIT/ImageNet-R,Accordion,0.3549802005290985,0.0007057724869810045,0.21986545622348785,0.0003280688251834363,0.00022569927386939526,0.0001431801065336913,Piano,Accordion,Piano,Accordion,Accordion,Accordion,False,True,False,True,True,True,single0,0.0007057724869810045,True,pair_direct_sum,0.00022569927386939526,True,0.0004800732131116092,8.251916733570397e-05,False,pair_direct_sum,0.00022569927386939526,True,rank16,0.0001431801065336913,True
UCIT/ImageNet-R:74,UCIT/ImageNet-R,Lemon,0.2531987428665161,0.009519420564174652,0.21965347230434418,0.005992633756250143,0.004292862024158239,0.006579544860869646,Lemon,Lemon,Lemon,Lemon,Lemon,Lemon,True,True,True,True,True,True,single0,0.009519420564174652,True,pair_direct_sum,0.004292862024158239,True,0.005226558540016413,-0.0022866828367114067,True,pair_direct_sum,0.004292862024158239,True,pair_direct_sum,0.004292862024158239,True
UCIT/ImageNet-R:75,UCIT/ImageNet-R,Mushroom,0.2468264251947403,0.0002351896691834554,0.3179570436477661,0.00012862798757851124,5.6410706747556105e-05,0.00019093332230113447,Mushroom,Mushroom,Painting,Mushroom,Mushroom,Mushroom,True,True,False,True,True,True,single0,0.0002351896691834554,True,pair_direct_sum,5.6410706747556105e-05,True,0.0001787789624358993,-0.00013452261555357836,True,pair_direct_sum,5.6410706747556105e-05,True,pair_direct_sum,5.6410706747556105e-05,True
UCIT/ImageNet-R:76,UCIT/ImageNet-R,Binoculars,0.39149436354637146,0.00013546526315622032,0.31918275356292725,0.0002857163199223578,9.904422040563077e-05,0.0001344748307019472,Camera,Binoculars,Sunglasses,Binoculars,Binoculars,Binoculars,False,True,False,True,True,True,single0,0.00013546526315622032,True,pair_direct_sum,9.904422040563077e-05,True,3.642104275058955e-05,-3.5430610296316445e-05,True,pair_direct_sum,9.904422040563077e-05,True,pair_direct_sum,9.904422040563077e-05,True
UCIT/ImageNet-R:77,UCIT/ImageNet-R,Giant panda,2.0276379585266113,0.00013918855984229594,2.3395981788635254,0.0003851149813272059,7.326156628550962e-05,0.00010790935630211607,Panda,Giant panda,Panda,Giant panda,Giant panda,Giant panda,False,True,False,True,True,True,single0,0.00013918855984229594,True,pair_direct_sum,7.326156628550962e-05,True,6.592699355678633e-05,-3.464779001660645e-05,True,pair_direct_sum,7.326156628550962e-05,True,pair_direct_sum,7.326156628550962e-05,True
UCIT/ImageNet-R:78,UCIT/ImageNet-R,Bee,1.2911056280136108,0.0012016469845548272,1.5841588973999023,0.0003611059219110757,0.00042241785558871925,0.0018836800009012222,Sticker,Bee,Sticker,Bee,Bee,Bee,False,True,False,True,True,True,single0,0.0012016469845548272,True,pair_l2,0.0003611059219110757,True,0.0008405410626437515,-0.0015225740789901465,True,pair_l2,0.0003611059219110757,True,pair_l2,0.0003611059219110757,True
UCIT/ImageNet-R:79,UCIT/ImageNet-R,Lorikeet,2.5114636421203613,0.0011205918854102492,3.284348249435425,0.0016362552996724844,0.000285883346805349,0.0011723916977643967,Bird,Lorikeet,Bird,Lorikeet,Lorikeet,Lorikeet,False,True,False,True,True,True,single0,0.0011205918854102492,True,pair_direct_sum,0.000285883346805349,True,0.0008347085386049002,-0.0008865083509590477,True,pair_direct_sum,0.000285883346805349,True,pair_direct_sum,0.000285883346805349,True
UCIT/ImageNet-R:80,UCIT/ImageNet-R,Soccer ball,0.0776313841342926,0.0001487483095843345,0.06752201169729233,7.918971823528409e-05,0.00011319678742438555,0.00018787024600896984,Soccer ball,Soccer ball,Soccer ball,Soccer ball,Soccer ball,Soccer ball,True,True,True,True,True,True,single0,0.0001487483095843345,True,pair_l2,7.918971823528409e-05,True,6.95585913490504e-05,-0.00010868052777368575,True,pair_l2,7.918971823528409e-05,True,pair_l2,7.918971823528409e-05,True
UCIT/ImageNet-R:81,UCIT/ImageNet-R,Pembroke,4.410699844360352,0.005433845333755016,4.678328514099121,0.0374995656311512,0.0027205159422010183,0.0024211197160184383,Dog,Pembroke,Dog,Pembroke,Pembroke,Pembroke,False,True,False,True,True,True,single0,0.005433845333755016,True,pair_direct_sum,0.0027205159422010183,True,0.002713329391553998,0.00029939622618258,False,pair_direct_sum,0.0027205159422010183,True,rank16,0.0024211197160184383,True
UCIT/ImageNet-R:82,UCIT/ImageNet-R,Castle,0.30186548829078674,0.0007083211094141006,0.18127115070819855,0.00038913064054213464,0.00013725095777772367,0.0009339091484434903,Castle,Castle,Castle,Castle,Castle,Castle,True,True,True,True,True,True,single0,0.0007083211094141006,True,pair_direct_sum,0.00013725095777772367,True,0.000571070151636377,-0.0007966581906657666,True,pair_direct_sum,0.00013725095777772367,True,pair_direct_sum,0.00013725095777772367,True
UCIT/ImageNet-R:83,UCIT/ImageNet-R,Accordion,1.1763451099395752,0.003279527649283409,1.2457414865493774,0.0023407055996358395,0.0011324724182486534,0.00026446947595104575,Piano,Accordion,Piano,Accordion,Accordion,Accordion,False,True,False,True,True,True,single0,0.003279527649283409,True,pair_direct_sum,0.0011324724182486534,True,0.0021470552310347557,0.0008680029422976077,False,pair_direct_sum,0.0011324724182486534,True,rank16,0.00026446947595104575,True
UCIT/ImageNet-R:84,UCIT/ImageNet-R,Cowboy hat,0.4846900999546051,0.00021185730292927474,0.7929447293281555,0.0003333682252559811,0.0001547694264445454,0.00012878276174888015,Hat,Cowboy hat,Hat,Cowboy hat,Cowboy hat,Cowboy hat,False,True,False,True,True,True,single0,0.00021185730292927474,True,pair_direct_sum,0.0001547694264445454,True,5.708787648472935e-05,2.598666469566524e-05,False,pair_direct_sum,0.0001547694264445454,True,rank16,0.00012878276174888015,True
UCIT/ImageNet-R:85,UCIT/ImageNet-R,Boston bull,3.6626453399658203,0.002278754487633705,3.8841090202331543,0.004163716919720173,0.0014735462609678507,0.004869446158409119,Tattoo,Boston bull,Tattoo,Boston bull,Boston bull,Boston bull,False,True,False,True,True,True,single0,0.002278754487633705,True,pair_direct_sum,0.0014735462609678507,True,0.0008052082266658545,-0.003395899897441268,True,pair_direct_sum,0.0014735462609678507,True,pair_direct_sum,0.0014735462609678507,True
UCIT/ImageNet-R:86,UCIT/ImageNet-R,Broccoli,1.4006484746932983,0.00285603036172688,1.9209001064300537,0.0012910902732983232,0.0020246829371899366,0.0023044347763061523,Crate,Broccoli,Box,Broccoli,Broccoli,Broccoli,False,True,False,True,True,True,single0,0.00285603036172688,True,pair_l2,0.0012910902732983232,True,0.001564940088428557,-0.0010133445030078292,True,pair_l2,0.0012910902732983232,True,pair_l2,0.0012910902732983232,True
UCIT/ImageNet-R:87,UCIT/ImageNet-R,Trombone,0.5823790431022644,0.00018214600277133286,0.4011217951774597,0.000359287514584139,6.487593054771423e-05,0.00047587286098860204,Trumpet,Trombone,Trumpet,Trombone,Trombone,Trombone,False,True,False,True,True,True,single0,0.00018214600277133286,True,pair_direct_sum,6.487593054771423e-05,True,0.00011727007222361863,-0.0004109969304408878,True,pair_direct_sum,6.487593054771423e-05,True,pair_direct_sum,6.487593054771423e-05,True
UCIT/ImageNet-R:88,UCIT/ImageNet-R,Puffer,3.6320459842681885,0.0005058482638560236,3.518449068069458,0.0016765887849032879,0.0002290895936312154,0.00039704260416328907,Fish,Puffer,Fish,Puffer,Puffer,Puffer,False,True,False,True,True,True,single0,0.0005058482638560236,True,pair_direct_sum,0.0002290895936312154,True,0.00027675867022480816,-0.00016795301053207368,True,pair_direct_sum,0.0002290895936312154,True,pair_direct_sum,0.0002290895936312154,True
UCIT/ImageNet-R:89,UCIT/ImageNet-R,Cucumber,0.5888098478317261,0.19904953241348267,0.43412601947784424,0.014767744578421116,0.07193133234977722,0.028160611167550087,Sticker,Candle,Lamp,Cucumber,Cucumber,Cucumber,False,False,False,True,True,True,single0,0.19904953241348267,False,pair_l2,0.014767744578421116,True,0.18428178783506155,-0.013392866589128971,True,pair_l2,0.014767744578421116,True,pair_l2,0.014767744578421116,True
UCIT/ImageNet-R:90,UCIT/ImageNet-R,Baboon,4.229496479034424,0.12707360088825226,4.637299060821533,0.23195521533489227,0.10937824845314026,0.06582695245742798,Sign,Baboon,Door,Baboon,Baboon,Baboon,False,True,False,True,True,True,single0,0.12707360088825226,True,pair_direct_sum,0.10937824845314026,True,0.017695352435112,0.04355129599571228,False,pair_direct_sum,0.10937824845314026,True,rank16,0.06582695245742798,True
UCIT/ImageNet-R:91,UCIT/ImageNet-R,Pretzel,0.29372888803482056,0.0010429916437715292,0.2908932864665985,0.0012886709300801158,0.00025456162984482944,0.00013160250091459602,Pretzel,Pretzel,Pillow,Pretzel,Pretzel,Pretzel,True,True,False,True,True,True,single0,0.0010429916437715292,True,pair_direct_sum,0.00025456162984482944,True,0.0007884300139266998,0.00012295912893023342,False,pair_direct_sum,0.00025456162984482944,True,rank16,0.00013160250091459602,True
UCIT/ImageNet-R:92,UCIT/ImageNet-R,Hippopotamus,1.899148941040039,0.2802382707595825,2.0214974880218506,0.1985013335943222,0.23949912190437317,0.20143450796604156,Toy,Hippopotamus,Stuffed animal,Hippopotamus,Beaver,Hippopotamus,False,True,False,True,False,True,single0,0.2802382707595825,True,pair_l2,0.1985013335943222,True,0.08173693716526031,-0.0029331743717193604,True,pair_l2,0.1985013335943222,True,pair_l2,0.1985013335943222,True
UCIT/ImageNet-R:93,UCIT/ImageNet-R,Mantis,1.970996379852295,0.0039969333447515965,2.074589490890503,0.021629614755511284,0.001962965354323387,0.0004341038002166897,Insect,Mantis,Grasshopper,Mantis,Mantis,Mantis,False,True,False,True,True,True,single0,0.0039969333447515965,True,pair_direct_sum,0.001962965354323387,True,0.0020339679904282093,0.0015288615541066974,False,pair_direct_sum,0.001962965354323387,True,rank16,0.0004341038002166897,True
UCIT/ImageNet-R:94,UCIT/ImageNet-R,Scotch terrier,3.0720577239990234,0.000640697602648288,3.386183500289917,0.0029614493250846863,0.0005761056672781706,0.0002570752112660557,Dog,Scotch terrier,Dog,Scotch terrier,Scotch terrier,Scotch terrier,False,True,False,True,True,True,single0,0.000640697602648288,True,pair_direct_sum,0.0005761056672781706,True,6.459193537011743e-05,0.0003190304560121149,False,pair_direct_sum,0.0005761056672781706,True,rank16,0.0002570752112660557,True
UCIT/ImageNet-R:95,UCIT/ImageNet-R,Birdhouse,0.9272696375846863,0.008513973094522953,1.1170580387115479,0.017564160749316216,0.01544600073248148,0.006129133049398661,House,Birdhouse,House,Birdhouse,Birdhouse,Birdhouse,False,True,False,True,True,True,single0,0.008513973094522953,True,pair_direct_sum,0.01544600073248148,True,-0.006932027637958527,0.009316867683082819,False,single0,0.008513973094522953,True,rank16,0.006129133049398661,True
UCIT/ImageNet-R:96,UCIT/ImageNet-R,Hammerhead,3.414327621459961,0.5196349620819092,3.908949613571167,0.5933756232261658,0.7991663813591003,0.5368089079856873,Costume,Great white shark,Costume,Great white shark,Great white shark,Great white shark,False,False,False,False,False,False,single0,0.5196349620819092,False,pair_l2,0.5933756232261658,False,-0.07374066114425659,0.056566715240478516,False,single0,0.5196349620819092,False,rank16,0.5368089079856873,False
UCIT/ImageNet-R:97,UCIT/ImageNet-R,Tarantula,2.077815055847168,0.0018173139542341232,2.4187657833099365,0.0008651859243400395,0.0006896352278999984,0.00018639392510522157,Clock,Tarantula,Spider,Tarantula,Tarantula,Tarantula,False,True,False,True,True,True,single0,0.0018173139542341232,True,pair_direct_sum,0.0006896352278999984,True,0.0011276787263341248,0.0005032413027947769,False,pair_direct_sum,0.0006896352278999984,True,rank16,0.00018639392510522157,True
UCIT/ImageNet-R:98,UCIT/ImageNet-R,Ice bear,4.079179286956787,0.008297703228890896,4.727844715118408,0.011799941770732403,0.004119881894439459,0.004169845022261143,Scooter,Ice bear,Scooter,Ice bear,Ice bear,Ice bear,False,True,False,True,True,True,single0,0.008297703228890896,True,pair_direct_sum,0.004119881894439459,True,0.004177821334451437,-4.9963127821683884e-05,True,pair_direct_sum,0.004119881894439459,True,pair_direct_sum,0.004119881894439459,True
